0x76886bef291a215dccf6410166d4cae7a3c125e42f625d48594966f39f5d5242,0x6d03747498d3590655f18530d1beb1ed47502f44,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0xe8dff4b84376daa87d8ce679ef2979167768089b49c2aa5d63ee6af6820b6682,0xf632ca95b8e1df44410e811be2d19fd595e043c3,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0x4374930d6d8eed0906c56c32f71992efe80d4f0bb183b881fb8c5764fe047496,0xfc6cde60c43254478866ac3363d4b615988d2645,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0xe6bd9d0e9bf5b203fd34e548b75bc8c6163c2aa3afd137b92712a2df111c5352,0x25eb15dca3c8fdc7429ffd84074396d77e44e040,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39461100000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0x5aa02305db0d268b4715a426579b42cf0a3d7328237707e45a304748a93e2fd1,0xf008c6a4f6d703c649577b1ae69674418579c10d,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39461100000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0x1792358649701ead5492ac1831a020f493da76fdcab5a37489ba467765358421,0x2617d759983ebb34189f61f637c01391312ba737,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39462380000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0x9bb45a5ed89336727b9c3356287ac327a56a7163b6380b54d4b6385d4806ab30,0xa0a42543403011bac0fdb34cd8d67261549fee12,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0xd2f6de3cfa2bfcc2eaddb3faa9bd8210a39cd42178efe021d34e9df3e61ac7bd,0x069503290e6c4cfd8e61b5b777c1654ac718188f,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0xac5ef8658aa47bd6ca2ecb35413ee4a58c9ff1ce7c29bdbae728dff2fae7e614,0x9a014ffb4636d55500a9eacb64c0d42bdb09e959,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39462380000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
0x8401bb3e073886fadcfba3cdd08f7f1227f2486df29628b2d451561ea29b7a0a,0xffb279797e03b48fa8ebac39dba207c21adcaf03,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39462380000000000,0x487c942353279853fa5b576a09541da8891fb660dc3504476320e6aa179b8917,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,40000000000000000,0x52baedc4c45b1ef01d23aab89c73b85109a9e1c9f85a04a42f1fbb9bd646fe89,0x08d4ef6e6295fbfa4a791cdba77d5f0b09fb08ba,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000,0x7acf64fe7cff2e515272e2edeb8aa9d358cf9491766e3f8fa4fcc4d663490343,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,40000000000000000,0x9d789bc78027550b6686f3ab626c9151d1e000ad15a955b236c6b8d651426044,0xed2b11365b35cb827d56c1b60a81a54de9aa213a,0x81e5dd04bee0025ae3888f858bc9695fe3f393d1,39463660000000000
